,SOURCE_DESC,SECTOR_DESC,GROUP_DESC,COMMODITY_DESC,CLASS_DESC,PRODN_PRACTICE_DESC,UTIL_PRACTICE_DESC,STATISTICCAT_DESC,UNIT_DESC,SHORT_DESC,DOMAIN_DESC,DOMAINCAT_DESC,AGG_LEVEL_DESC,STATE_ANSI,STATE_FIPS_CODE,STATE_ALPHA,STATE_NAME,ASD_CODE,ASD_DESC,COUNTY_ANSI,COUNTY_CODE,COUNTY_NAME,REGION_DESC,ZIP_5,WATERSHED_CODE,WATERSHED_DESC,CONGR_DISTRICT_CODE,COUNTRY_CODE,COUNTRY_NAME,LOCATION_DESC,YEAR,FREQ_DESC,BEGIN_CODE,END_CODE,REFERENCE_PERIOD_DESC,WEEK_ENDING,LOAD_TIME,VALUE,CV_%
8364415,SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / NET PLANTED ACRE,"WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1996,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,22.8,
15178889,SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,NON-IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1996,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,700,
13393151,SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,NON-IRRIGATED,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1996,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,800,
10213688,SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,NON-IRRIGATED,ALL UTILIZATION PRACTICES,"AREA PLANTED, NET",ACRES,"WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1996,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,800,
5917039,SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,NON-IRRIGATED,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, WINTER, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1996,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"18,200",
3790903,SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,NON-IRRIGATED,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1996,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,26,
18962279,SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,NON-IRRIGATED,ALL UTILIZATION PRACTICES,YIELD,BU / NET PLANTED ACRE,"WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1996,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,22.8,
2821701,SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"10,500",
13737383,SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,BARLEY - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"12,000",
17599472,SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"348,000",
19331827,SURVEY,CROPS,FIELD CROPS,BARLEY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"BARLEY - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,33.1,
15781249,SURVEY,CROPS,FIELD CROPS,BEANS,"DRY EDIBLE, INCL CHICKPEAS",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"5,500",
3791781,SURVEY,CROPS,FIELD CROPS,BEANS,"DRY EDIBLE, INCL CHICKPEAS",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"5,500",
5175730,SURVEY,CROPS,FIELD CROPS,BEANS,"DRY EDIBLE, INCL CHICKPEAS",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,CWT,"BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"49,200",
2320897,SURVEY,CROPS,FIELD CROPS,BEANS,"DRY EDIBLE, INCL CHICKPEAS",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,895,
10783469,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"12,000",
18962805,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"3,700",
8875487,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"229,700",
12517015,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,62.1,
14671256,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,IRRIGATED,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,800,
10135692,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,IRRIGATED,GRAIN,PRODUCTION,BU,"CORN, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"68,000",
14273183,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,IRRIGATED,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,85,
15907913,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,NON-IRRIGATED,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"2,900",
11204487,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,NON-IRRIGATED,GRAIN,PRODUCTION,BU,"CORN, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"161,700",
3485285,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,NON-IRRIGATED,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,55.8,
11163511,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"CORN, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"1,600",
9384121,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,NON-IRRIGATED,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"CORN, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"10,400",
13528266,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"8,100",
12298063,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,PRODUCTION,TONS,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"52,100",
19662629,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,YIELD,TONS / ACRE,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,6.4,
12541872,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,IRRIGATED,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,800,
7796500,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,IRRIGATED,SILAGE,PRODUCTION,TONS,"CORN, SILAGE, IRRIGATED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"8,800",
6794726,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,IRRIGATED,SILAGE,YIELD,TONS / ACRE,"CORN, SILAGE, IRRIGATED - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,11,
5638845,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,NON-IRRIGATED,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"7,300",
17322332,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,NON-IRRIGATED,SILAGE,PRODUCTION,TONS,"CORN, SILAGE, NON-IRRIGATED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"43,300",
18924461,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,NON-IRRIGATED,SILAGE,YIELD,TONS / ACRE,"CORN, SILAGE, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,5.9,
14887583,SURVEY,CROPS,FIELD CROPS,FLAXSEED,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,FLAXSEED - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"1,800",
4685537,SURVEY,CROPS,FIELD CROPS,FLAXSEED,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,FLAXSEED - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"1,900",
761306,SURVEY,CROPS,FIELD CROPS,FLAXSEED,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"FLAXSEED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"19,900",
11510245,SURVEY,CROPS,FIELD CROPS,FLAXSEED,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,11.1,
8180038,SURVEY,CROPS,FIELD CROPS,HAY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"128,500",
12702469,SURVEY,CROPS,FIELD CROPS,HAY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"161,300",
14135693,SURVEY,CROPS,FIELD CROPS,HAY,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,TONS / ACRE,"HAY - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,1.26,
19297,SURVEY,CROPS,FIELD CROPS,HAY,(EXCL ALFALFA),ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"55,000",
15117389,SURVEY,CROPS,FIELD CROPS,HAY,(EXCL ALFALFA),ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"65,300",
6769086,SURVEY,CROPS,FIELD CROPS,HAY,(EXCL ALFALFA),ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,TONS / ACRE,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,1.19,
15196785,SURVEY,CROPS,FIELD CROPS,HAY,ALFALFA,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"73,500",
4998888,SURVEY,CROPS,FIELD CROPS,HAY,ALFALFA,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"96,000",
931927,SURVEY,CROPS,FIELD CROPS,HAY,ALFALFA,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,TONS / ACRE,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,1.31,
